datetime,resolutioncode,fueltypepublication,generatedpower,totalgeneratedpower
2025-03-03T09:45:00+00:00,PT15M,Wind Offshore,0,4382.74
2025-03-03T09:45:00+00:00,PT15M,Water,0.6,4382.74
2025-03-03T09:45:00+00:00,PT15M,Solar,57.86,4382.74
2025-03-03T09:45:00+00:00,PT15M,Other Fuel,0,4382.74
2025-03-03T09:45:00+00:00,PT15M,Other,420.22,4382.74
2025-03-03T09:45:00+00:00,PT15M,Nuclear,3491.99,4382.74
2025-03-03T09:45:00+00:00,PT15M,Natural Gas,412.07,4382.74
2025-03-03T09:45:00+00:00,PT15M,Biofuels,0,4382.74
2025-03-03T09:30:00+00:00,PT15M,Wind Onshore,0,4416.09
2025-03-03T09:30:00+00:00,PT15M,Wind Offshore,0,4416.09
2025-03-03T09:30:00+00:00,PT15M,Water,0.68,4416.09
2025-03-03T09:30:00+00:00,PT15M,Solar,54.71,4416.09
2025-03-03T09:30:00+00:00,PT15M,Other Fuel,0,4416.09
2025-03-03T09:30:00+00:00,PT15M,Other,444.38,4416.09
2025-03-03T09:30:00+00:00,PT15M,Nuclear,3493.16,4416.09
2025-03-03T09:30:00+00:00,PT15M,Natural Gas,423.16,4416.09
2025-03-03T09:30:00+00:00,PT15M,Biofuels,0,4416.09
2025-03-03T09:15:00+00:00,PT15M,Wind Onshore,0,4456.34
2025-03-03T09:15:00+00:00,PT15M,Wind Offshore,0,4456.34
2025-03-03T09:15:00+00:00,PT15M,Water,0.61,4456.34
2025-03-03T09:15:00+00:00,PT15M,Solar,50.64,4456.34
2025-03-03T09:15:00+00:00,PT15M,Other Fuel,0,4456.34
2025-03-03T09:15:00+00:00,PT15M,Other,470.06,4456.34
2025-03-03T09:15:00+00:00,PT15M,Nuclear,3494.1,4456.34
2025-03-03T09:15:00+00:00,PT15M,Natural Gas,440.93,4456.34
2025-03-03T09:15:00+00:00,PT15M,Biofuels,0,4456.34
2025-03-03T09:00:00+00:00,PT15M,Wind Onshore,0.21,4518.5
2025-03-03T09:00:00+00:00,PT15M,Wind Offshore,0,4518.5
2025-03-03T09:00:00+00:00,PT15M,Water,0.65,4518.5
2025-03-03T09:00:00+00:00,PT15M,Solar,38.38,4518.5
2025-03-03T09:00:00+00:00,PT15M,Other Fuel,0,4518.5
2025-03-03T09:00:00+00:00,PT15M,Other,479.57,4518.5
2025-03-03T09:00:00+00:00,PT15M,Nuclear,3494.03,4518.5
2025-03-03T09:00:00+00:00,PT15M,Natural Gas,505.66,4518.5
2025-03-03T09:00:00+00:00,PT15M,Biofuels,0,4518.5
2025-03-03T08:45:00+00:00,PT15M,Wind Onshore,1.04,4676.31
2025-03-03T08:45:00+00:00,PT15M,Wind Offshore,0,4676.31
2025-03-03T08:45:00+00:00,PT15M,Water,0.6,4676.31
2025-03-03T08:45:00+00:00,PT15M,Solar,20.26,4676.31
2025-03-03T08:45:00+00:00,PT15M,Other Fuel,0,4676.31
2025-03-03T08:45:00+00:00,PT15M,Other,442.16,4676.31
2025-03-03T08:45:00+00:00,PT15M,Nuclear,3493.29,4676.31
2025-03-03T08:45:00+00:00,PT15M,Natural Gas,718.96,4676.31
2025-03-03T08:45:00+00:00,PT15M,Biofuels,0,4676.31
2025-03-03T08:30:00+00:00,PT15M,Wind Onshore,1.68,4972.67
2025-03-03T08:30:00+00:00,PT15M,Wind Offshore,0,4972.67
2025-03-03T08:30:00+00:00,PT15M,Water,56.6,4972.67
2025-03-03T08:30:00+00:00,PT15M,Solar,17.52,4972.67
2025-03-03T08:30:00+00:00,PT15M,Other Fuel,0,4972.67
2025-03-03T08:30:00+00:00,PT15M,Other,438.88,4972.67
2025-03-03T08:30:00+00:00,PT15M,Nuclear,3493.66,4972.67
2025-03-03T08:30:00+00:00,PT15M,Natural Gas,964.33,4972.67
2025-03-03T08:30:00+00:00,PT15M,Biofuels,0,4972.67
2025-03-03T08:15:00+00:00,PT15M,Wind Onshore,2.55,5140.57
2025-03-03T08:15:00+00:00,PT15M,Wind Offshore,0,5140.57
2025-03-03T08:15:00+00:00,PT15M,Water,139.12,5140.57
2025-03-03T08:15:00+00:00,PT15M,Solar,33.41,5140.57
2025-03-03T08:15:00+00:00,PT15M,Other Fuel,0,5140.57
2025-03-03T08:15:00+00:00,PT15M,Other,409.26,5140.57
2025-03-03T08:15:00+00:00,PT15M,Nuclear,3495.03,5140.57
2025-03-03T08:15:00+00:00,PT15M,Natural Gas,1061.2,5140.57
2025-03-03T08:15:00+00:00,PT15M,Biofuels,0,5140.57
2025-03-03T08:00:00+00:00,PT15M,Wind Onshore,3.31,5317.96
2025-03-03T08:00:00+00:00,PT15M,Wind Offshore,0,5317.96
2025-03-03T08:00:00+00:00,PT15M,Water,208.11,5317.96
2025-03-03T08:00:00+00:00,PT15M,Solar,28.57,5317.96
2025-03-03T08:00:00+00:00,PT15M,Other Fuel,0,5317.96
2025-03-03T08:00:00+00:00,PT15M,Other,435.27,5317.96
2025-03-03T08:00:00+00:00,PT15M,Nuclear,3494.71,5317.96
2025-03-03T08:00:00+00:00,PT15M,Natural Gas,1147.99,5317.96
2025-03-03T08:00:00+00:00,PT15M,Biofuels,0,5317.96
2025-03-03T07:45:00+00:00,PT15M,Wind Onshore,4.55,5490.05
2025-03-03T07:45:00+00:00,PT15M,Wind Offshore,0,5490.05
2025-03-03T07:45:00+00:00,PT15M,Water,298.99,5490.05
2025-03-03T07:45:00+00:00,PT15M,Solar,22.98,5490.05
2025-03-03T07:45:00+00:00,PT15M,Other Fuel,0,5490.05
2025-03-03T07:45:00+00:00,PT15M,Other,427.76,5490.05
2025-03-03T07:45:00+00:00,PT15M,Nuclear,3495.55,5490.05
2025-03-03T07:45:00+00:00,PT15M,Natural Gas,1240.22,5490.05
2025-03-03T07:45:00+00:00,PT15M,Biofuels,0,5490.05
2025-03-03T07:30:00+00:00,PT15M,Wind Onshore,4.12,5694.54
2025-03-03T07:30:00+00:00,PT15M,Wind Offshore,0,5694.54
2025-03-03T07:30:00+00:00,PT15M,Water,477.32,5694.54
2025-03-03T07:30:00+00:00,PT15M,Solar,17.65,5694.54
2025-03-03T07:30:00+00:00,PT15M,Other Fuel,0,5694.54
2025-03-03T07:30:00+00:00,PT15M,Other,412.63,5694.54
2025-03-03T07:30:00+00:00,PT15M,Nuclear,3495.86,5694.54
2025-03-03T07:30:00+00:00,PT15M,Natural Gas,1286.96,5694.54
2025-03-03T07:30:00+00:00,PT15M,Biofuels,0,5694.54
2025-03-03T07:15:00+00:00,PT15M,Wind Onshore,3.68,5759.06
2025-03-03T07:15:00+00:00,PT15M,Wind Offshore,0,5759.06
2025-03-03T07:15:00+00:00,PT15M,Water,514.76,5759.06
2025-03-03T07:15:00+00:00,PT15M,Solar,12.97,5759.06
2025-03-03T07:15:00+00:00,PT15M,Other Fuel,0,5759.06
2025-03-03T07:15:00+00:00,PT15M,Other,438.95,5759.06
2025-03-03T07:15:00+00:00,PT15M,Nuclear,3496.11,5759.06
2025-03-03T07:15:00+00:00,PT15M,Natural Gas,1292.59,5759.06
2025-03-03T07:15:00+00:00,PT15M,Biofuels,0,5759.06
2025-03-03T07:00:00+00:00,PT15M,Wind Onshore,3.51,5766.79
2025-03-03T07:00:00+00:00,PT15M,Wind Offshore,0,5766.79
2025-03-03T07:00:00+00:00,PT15M,Water,526.84,5766.79
2025-03-03T07:00:00+00:00,PT15M,Solar,8.42,5766.79
2025-03-03T07:00:00+00:00,PT15M,Other Fuel,0,5766.79
2025-03-03T07:00:00+00:00,PT15M,Other,438.73,5766.79
2025-03-03T07:00:00+00:00,PT15M,Nuclear,3496.59,5766.79
2025-03-03T07:00:00+00:00,PT15M,Natural Gas,1292.7,5766.79
2025-03-03T07:00:00+00:00,PT15M,Biofuels,0,5766.79
2025-03-03T06:45:00+00:00,PT15M,Wind Onshore,2.47,5765.47
2025-03-03T06:45:00+00:00,PT15M,Wind Offshore,0,5765.47
2025-03-03T06:45:00+00:00,PT15M,Water,525.48,5765.47
2025-03-03T06:45:00+00:00,PT15M,Solar,4.48,5765.47
2025-03-03T06:45:00+00:00,PT15M,Other Fuel,0,5765.47
2025-03-03T06:45:00+00:00,PT15M,Other,442.14,5765.47
2025-03-03T06:45:00+00:00,PT15M,Nuclear,3497.07,5765.47
2025-03-03T06:45:00+00:00,PT15M,Natural Gas,1293.83,5765.47
2025-03-03T06:45:00+00:00,PT15M,Biofuels,0,5765.47
2025-03-03T06:30:00+00:00,PT15M,Wind Onshore,1.27,5788.4
2025-03-03T06:30:00+00:00,PT15M,Wind Offshore,0,5788.4
2025-03-03T06:30:00+00:00,PT15M,Water,553.64,5788.4
2025-03-03T06:30:00+00:00,PT15M,Solar,2.02,5788.4
2025-03-03T06:30:00+00:00,PT15M,Other Fuel,0,5788.4
2025-03-03T06:30:00+00:00,PT15M,Other,440.48,5788.4
2025-03-03T06:30:00+00:00,PT15M,Nuclear,3497.09,5788.4
2025-03-03T06:30:00+00:00,PT15M,Natural Gas,1293.9,5788.4
2025-03-03T06:30:00+00:00,PT15M,Biofuels,0,5788.4
2025-03-03T06:15:00+00:00,PT15M,Wind Onshore,0.59,5816.61
2025-03-03T06:15:00+00:00,PT15M,Wind Offshore,0,5816.61
2025-03-03T06:15:00+00:00,PT15M,Water,576.76,5816.61
2025-03-03T06:15:00+00:00,PT15M,Solar,0.5,5816.61
2025-03-03T06:15:00+00:00,PT15M,Other Fuel,0,5816.61
2025-03-03T06:15:00+00:00,PT15M,Other,448.29,5816.61
2025-03-03T06:15:00+00:00,PT15M,Nuclear,3497.12,5816.61
2025-03-03T06:15:00+00:00,PT15M,Natural Gas,1293.35,5816.61
2025-03-03T06:15:00+00:00,PT15M,Biofuels,0,5816.61
2025-03-03T06:00:00+00:00,PT15M,Wind Onshore,0.4,5817.97
2025-03-03T06:00:00+00:00,PT15M,Wind Offshore,0,5817.97
2025-03-03T06:00:00+00:00,PT15M,Water,565.31,5817.97
2025-03-03T06:00:00+00:00,PT15M,Solar,0.02,5817.97
2025-03-03T06:00:00+00:00,PT15M,Other Fuel,0,5817.97
2025-03-03T06:00:00+00:00,PT15M,Other,461.71,5817.97
2025-03-03T06:00:00+00:00,PT15M,Nuclear,3497.46,5817.97
2025-03-03T06:00:00+00:00,PT15M,Natural Gas,1293.07,5817.97
2025-03-03T06:00:00+00:00,PT15M,Biofuels,0,5817.97
2025-03-03T05:45:00+00:00,PT15M,Wind Onshore,0.32,5790.8
2025-03-03T05:45:00+00:00,PT15M,Wind Offshore,0,5790.8
2025-03-03T05:45:00+00:00,PT15M,Water,502.46,5790.8
2025-03-03T05:45:00+00:00,PT15M,Solar,0,5790.8
2025-03-03T05:45:00+00:00,PT15M,Other Fuel,0,5790.8
2025-03-03T05:45:00+00:00,PT15M,Other,493.6,5790.8
2025-03-03T05:45:00+00:00,PT15M,Nuclear,3497.52,5790.8
2025-03-03T05:45:00+00:00,PT15M,Natural Gas,1296.9,5790.8
2025-03-03T05:45:00+00:00,PT15M,Biofuels,0,5790.8
2025-03-03T05:30:00+00:00,PT15M,Wind Onshore,0.1,5723.95
2025-03-03T05:30:00+00:00,PT15M,Wind Offshore,0,5723.95
2025-03-03T05:30:00+00:00,PT15M,Water,485.97,5723.95
2025-03-03T05:30:00+00:00,PT15M,Solar,0,5723.95
2025-03-03T05:30:00+00:00,PT15M,Other Fuel,0,5723.95
2025-03-03T05:30:00+00:00,PT15M,Other,446.73,5723.95
2025-03-03T05:30:00+00:00,PT15M,Nuclear,3498.23,5723.95
2025-03-03T05:30:00+00:00,PT15M,Natural Gas,1292.92,5723.95
2025-03-03T05:30:00+00:00,PT15M,Biofuels,0,5723.95
2025-03-03T05:15:00+00:00,PT15M,Wind Onshore,0.16,5692.24
2025-03-03T05:15:00+00:00,PT15M,Wind Offshore,0,5692.24
2025-03-03T05:15:00+00:00,PT15M,Water,465.65,5692.24
2025-03-03T05:15:00+00:00,PT15M,Solar,0,5692.24
2025-03-03T05:15:00+00:00,PT15M,Other Fuel,0,5692.24
2025-03-03T05:15:00+00:00,PT15M,Other,435.61,5692.24
2025-03-03T05:15:00+00:00,PT15M,Nuclear,3498.54,5692.24
2025-03-03T05:15:00+00:00,PT15M,Natural Gas,1292.28,5692.24
2025-03-03T05:15:00+00:00,PT15M,Biofuels,0,5692.24
2025-03-03T05:00:00+00:00,PT15M,Wind Onshore,0.24,5602.07
2025-03-03T05:00:00+00:00,PT15M,Wind Offshore,0,5602.07
2025-03-03T05:00:00+00:00,PT15M,Water,372.12,5602.07
2025-03-03T05:00:00+00:00,PT15M,Solar,0,5602.07
2025-03-03T05:00:00+00:00,PT15M,Other Fuel,0,5602.07
2025-03-03T05:00:00+00:00,PT15M,Other,439.37,5602.07
2025-03-03T05:00:00+00:00,PT15M,Nuclear,3498.92,5602.07
2025-03-03T05:00:00+00:00,PT15M,Natural Gas,1291.42,5602.07
2025-03-03T05:00:00+00:00,PT15M,Biofuels,0,5602.07
2025-03-03T04:45:00+00:00,PT15M,Wind Onshore,0.15,5261.47
2025-03-03T04:45:00+00:00,PT15M,Wind Offshore,0,5261.47
2025-03-03T04:45:00+00:00,PT15M,Water,73.81,5261.47
2025-03-03T04:45:00+00:00,PT15M,Solar,0,5261.47
2025-03-03T04:45:00+00:00,PT15M,Other Fuel,0,5261.47
2025-03-03T04:45:00+00:00,PT15M,Other,467.03,5261.47
2025-03-03T04:45:00+00:00,PT15M,Nuclear,3499.22,5261.47
2025-03-03T04:45:00+00:00,PT15M,Natural Gas,1221.26,5261.47
2025-03-03T04:45:00+00:00,PT15M,Biofuels,0,5261.47
2025-03-03T04:30:00+00:00,PT15M,Wind Onshore,0.07,5044.99
2025-03-03T04:30:00+00:00,PT15M,Wind Offshore,0,5044.99
2025-03-03T04:30:00+00:00,PT15M,Water,0.93,5044.99
2025-03-03T04:30:00+00:00,PT15M,Solar,0,5044.99
2025-03-03T04:30:00+00:00,PT15M,Other Fuel,0,5044.99
2025-03-03T04:30:00+00:00,PT15M,Other,455.98,5044.99
2025-03-03T04:30:00+00:00,PT15M,Nuclear,3499.44,5044.99
2025-03-03T04:30:00+00:00,PT15M,Natural Gas,1088.57,5044.99
2025-03-03T04:30:00+00:00,PT15M,Biofuels,0,5044.99
2025-03-03T04:15:00+00:00,PT15M,Wind Onshore,0.08,4987.89
2025-03-03T04:15:00+00:00,PT15M,Wind Offshore,0,4987.89
2025-03-03T04:15:00+00:00,PT15M,Water,3.7,4987.89
2025-03-03T04:15:00+00:00,PT15M,Solar,0,4987.89
2025-03-03T04:15:00+00:00,PT15M,Other Fuel,0,4987.89
2025-03-03T04:15:00+00:00,PT15M,Other,485.08,4987.89
2025-03-03T04:15:00+00:00,PT15M,Nuclear,3499.3,4987.89
2025-03-03T04:15:00+00:00,PT15M,Natural Gas,999.73,4987.89
2025-03-03T04:15:00+00:00,PT15M,Biofuels,0,4987.89
2025-03-03T04:00:00+00:00,PT15M,Wind Onshore,0.07,4916.21
2025-03-03T04:00:00+00:00,PT15M,Wind Offshore,0,4916.21
2025-03-03T04:00:00+00:00,PT15M,Water,3.7,4916.21
2025-03-03T04:00:00+00:00,PT15M,Solar,0,4916.21
2025-03-03T04:00:00+00:00,PT15M,Other Fuel,0,4916.21
2025-03-03T04:00:00+00:00,PT15M,Other,445.84,4916.21
2025-03-03T04:00:00+00:00,PT15M,Nuclear,3499.69,4916.21
2025-03-03T04:00:00+00:00,PT15M,Natural Gas,966.91,4916.21
2025-03-03T04:00:00+00:00,PT15M,Biofuels,0,4916.21
2025-03-03T03:45:00+00:00,PT15M,Wind Onshore,0.05,4707.58
2025-03-03T03:45:00+00:00,PT15M,Wind Offshore,0,4707.58
2025-03-03T03:45:00+00:00,PT15M,Water,3.72,4707.58
2025-03-03T03:45:00+00:00,PT15M,Solar,0,4707.58
2025-03-03T03:45:00+00:00,PT15M,Other Fuel,0,4707.58
2025-03-03T03:45:00+00:00,PT15M,Other,453.05,4707.58
2025-03-03T03:45:00+00:00,PT15M,Nuclear,3498.59,4707.58
2025-03-03T03:45:00+00:00,PT15M,Natural Gas,752.17,4707.58
2025-03-03T03:45:00+00:00,PT15M,Biofuels,0,4707.58
2025-03-03T03:30:00+00:00,PT15M,Wind Onshore,0.24,4610.23
2025-03-03T03:30:00+00:00,PT15M,Wind Offshore,0,4610.23
2025-03-03T03:30:00+00:00,PT15M,Water,3.72,4610.23
2025-03-03T03:30:00+00:00,PT15M,Solar,0,4610.23
2025-03-03T03:30:00+00:00,PT15M,Other Fuel,0,4610.23
2025-03-03T03:30:00+00:00,PT15M,Other,450.05,4610.23
2025-03-03T03:30:00+00:00,PT15M,Nuclear,3498.42,4610.23
2025-03-03T03:30:00+00:00,PT15M,Natural Gas,657.8,4610.23
2025-03-03T03:30:00+00:00,PT15M,Biofuels,0,4610.23
2025-03-03T03:15:00+00:00,PT15M,Wind Onshore,0.27,4613.23
2025-03-03T03:15:00+00:00,PT15M,Wind Offshore,0,4613.23
2025-03-03T03:15:00+00:00,PT15M,Water,3.72,4613.23
2025-03-03T03:15:00+00:00,PT15M,Solar,0,4613.23
2025-03-03T03:15:00+00:00,PT15M,Other Fuel,0,4613.23
2025-03-03T03:15:00+00:00,PT15M,Other,449.49,4613.23
2025-03-03T03:15:00+00:00,PT15M,Nuclear,3498.47,4613.23
2025-03-03T03:15:00+00:00,PT15M,Natural Gas,661.28,4613.23
2025-03-03T03:15:00+00:00,PT15M,Biofuels,0,4613.23
2025-03-03T03:00:00+00:00,PT15M,Wind Onshore,0.54,4611.95
2025-03-03T03:00:00+00:00,PT15M,Wind Offshore,0,4611.95
2025-03-03T03:00:00+00:00,PT15M,Water,3.72,4611.95
2025-03-03T03:00:00+00:00,PT15M,Solar,0,4611.95
2025-03-03T03:00:00+00:00,PT15M,Other Fuel,0,4611.95
2025-03-03T03:00:00+00:00,PT15M,Other,451.22,4611.95
2025-03-03T03:00:00+00:00,PT15M,Nuclear,3498.59,4611.95
2025-03-03T03:00:00+00:00,PT15M,Natural Gas,657.88,4611.95
2025-03-03T03:00:00+00:00,PT15M,Biofuels,0,4611.95
2025-03-03T02:45:00+00:00,PT15M,Wind Onshore,2.38,4613.73
2025-03-03T02:45:00+00:00,PT15M,Wind Offshore,0,4613.73
2025-03-03T02:45:00+00:00,PT15M,Water,3.72,4613.73
2025-03-03T02:45:00+00:00,PT15M,Solar,0,4613.73
2025-03-03T02:45:00+00:00,PT15M,Other Fuel,0,4613.73
2025-03-03T02:45:00+00:00,PT15M,Other,449.57,4613.73
2025-03-03T02:45:00+00:00,PT15M,Nuclear,3498.26,4613.73
2025-03-03T02:45:00+00:00,PT15M,Natural Gas,659.8,4613.73
2025-03-03T02:45:00+00:00,PT15M,Biofuels,0,4613.73
2025-03-03T02:30:00+00:00,PT15M,Wind Onshore,3.77,4609.9
2025-03-03T02:30:00+00:00,PT15M,Wind Offshore,0,4609.9
2025-03-03T02:30:00+00:00,PT15M,Water,3.72,4609.9
2025-03-03T02:30:00+00:00,PT15M,Solar,0,4609.9
2025-03-03T02:30:00+00:00,PT15M,Other Fuel,0,4609.9
2025-03-03T02:30:00+00:00,PT15M,Other,447.08,4609.9
2025-03-03T02:30:00+00:00,PT15M,Nuclear,3497.88,4609.9
2025-03-03T02:30:00+00:00,PT15M,Natural Gas,657.45,4609.9
2025-03-03T02:30:00+00:00,PT15M,Biofuels,0,4609.9
2025-03-03T02:15:00+00:00,PT15M,Wind Onshore,3.55,4598.03
2025-03-03T02:15:00+00:00,PT15M,Wind Offshore,0,4598.03
2025-03-03T02:15:00+00:00,PT15M,Water,3.72,4598.03
2025-03-03T02:15:00+00:00,PT15M,Solar,0,4598.03
2025-03-03T02:15:00+00:00,PT15M,Other Fuel,0,4598.03
2025-03-03T02:15:00+00:00,PT15M,Other,432.15,4598.03
2025-03-03T02:15:00+00:00,PT15M,Nuclear,3497.01,4598.03
2025-03-03T02:15:00+00:00,PT15M,Natural Gas,661.6,4598.03
2025-03-03T02:15:00+00:00,PT15M,Biofuels,0,4598.03
2025-03-03T02:00:00+00:00,PT15M,Wind Onshore,1.6,4610.05
2025-03-03T02:00:00+00:00,PT15M,Wind Offshore,0,4610.05
2025-03-03T02:00:00+00:00,PT15M,Water,3.72,4610.05
2025-03-03T02:00:00+00:00,PT15M,Solar,0,4610.05
2025-03-03T02:00:00+00:00,PT15M,Other Fuel,0,4610.05
2025-03-03T02:00:00+00:00,PT15M,Other,448.51,4610.05
2025-03-03T02:00:00+00:00,PT15M,Nuclear,3496.72,4610.05
2025-03-03T02:00:00+00:00,PT15M,Natural Gas,659.5,4610.05
2025-03-03T02:00:00+00:00,PT15M,Biofuels,0,4610.05
2025-03-03T01:45:00+00:00,PT15M,Wind Onshore,0.95,4597.09
2025-03-03T01:45:00+00:00,PT15M,Wind Offshore,0,4597.09
2025-03-03T01:45:00+00:00,PT15M,Water,3.71,4597.09
2025-03-03T01:45:00+00:00,PT15M,Solar,0,4597.09
2025-03-03T01:45:00+00:00,PT15M,Other Fuel,0,4597.09
2025-03-03T01:45:00+00:00,PT15M,Other,434.68,4597.09
2025-03-03T01:45:00+00:00,PT15M,Nuclear,3497.47,4597.09
2025-03-03T01:45:00+00:00,PT15M,Natural Gas,660.28,4597.09
2025-03-03T01:45:00+00:00,PT15M,Biofuels,0,4597.09
2025-03-03T01:30:00+00:00,PT15M,Wind Onshore,1.09,4601.15
2025-03-03T01:30:00+00:00,PT15M,Wind Offshore,0,4601.15
2025-03-03T01:30:00+00:00,PT15M,Water,3.72,4601.15
2025-03-03T01:30:00+00:00,PT15M,Solar,0,4601.15
2025-03-03T01:30:00+00:00,PT15M,Other Fuel,0,4601.15
2025-03-03T01:30:00+00:00,PT15M,Other,437.58,4601.15
2025-03-03T01:30:00+00:00,PT15M,Nuclear,3497.76,4601.15
2025-03-03T01:30:00+00:00,PT15M,Natural Gas,661,4601.15
2025-03-03T01:30:00+00:00,PT15M,Biofuels,0,4601.15
2025-03-03T01:15:00+00:00,PT15M,Wind Onshore,1.84,4606.64
2025-03-03T01:15:00+00:00,PT15M,Wind Offshore,0,4606.64
2025-03-03T01:15:00+00:00,PT15M,Water,3.71,4606.64
2025-03-03T01:15:00+00:00,PT15M,Solar,0,4606.64
2025-03-03T01:15:00+00:00,PT15M,Other Fuel,0,4606.64
2025-03-03T01:15:00+00:00,PT15M,Other,443.72,4606.64
2025-03-03T01:15:00+00:00,PT15M,Nuclear,3497.96,4606.64
2025-03-03T01:15:00+00:00,PT15M,Natural Gas,659.41,4606.64
2025-03-03T01:15:00+00:00,PT15M,Biofuels,0,4606.64
2025-03-03T01:00:00+00:00,PT15M,Wind Onshore,3.14,4620.16
2025-03-03T01:00:00+00:00,PT15M,Wind Offshore,0,4620.16
2025-03-03T01:00:00+00:00,PT15M,Water,3.71,4620.16
2025-03-03T01:00:00+00:00,PT15M,Solar,0,4620.16
2025-03-03T01:00:00+00:00,PT15M,Other Fuel,0,4620.16
2025-03-03T01:00:00+00:00,PT15M,Other,454.15,4620.16
2025-03-03T01:00:00+00:00,PT15M,Nuclear,3497.82,4620.16
2025-03-03T01:00:00+00:00,PT15M,Natural Gas,661.34,4620.16
2025-03-03T01:00:00+00:00,PT15M,Biofuels,0,4620.16
2025-03-03T00:45:00+00:00,PT15M,Wind Onshore,4.09,4615.59
2025-03-03T00:45:00+00:00,PT15M,Wind Offshore,0,4615.59
2025-03-03T00:45:00+00:00,PT15M,Water,3.73,4615.59
2025-03-03T00:45:00+00:00,PT15M,Solar,0,4615.59
2025-03-03T00:45:00+00:00,PT15M,Other Fuel,0,4615.59
2025-03-03T00:45:00+00:00,PT15M,Other,448.29,4615.59
2025-03-03T00:45:00+00:00,PT15M,Nuclear,3497.82,4615.59
2025-03-03T00:45:00+00:00,PT15M,Natural Gas,661.66,4615.59
2025-03-03T00:45:00+00:00,PT15M,Biofuels,0,4615.59
2025-03-03T00:30:00+00:00,PT15M,Wind Onshore,6.44,4623.89
2025-03-03T00:30:00+00:00,PT15M,Wind Offshore,0,4623.89
2025-03-03T00:30:00+00:00,PT15M,Water,3.75,4623.89
2025-03-03T00:30:00+00:00,PT15M,Solar,0,4623.89
2025-03-03T00:30:00+00:00,PT15M,Other Fuel,0,4623.89
2025-03-03T00:30:00+00:00,PT15M,Other,454.62,4623.89
2025-03-03T00:30:00+00:00,PT15M,Nuclear,3497.98,4623.89
2025-03-03T00:30:00+00:00,PT15M,Natural Gas,661.1,4623.89
2025-03-03T00:30:00+00:00,PT15M,Biofuels,0,4623.89
2025-03-03T00:15:00+00:00,PT15M,Wind Onshore,10.7,4634.16
2025-03-03T00:15:00+00:00,PT15M,Wind Offshore,0,4634.16
2025-03-03T00:15:00+00:00,PT15M,Water,3.74,4634.16
2025-03-03T00:15:00+00:00,PT15M,Solar,0,4634.16
2025-03-03T00:15:00+00:00,PT15M,Other Fuel,0,4634.16
2025-03-03T00:15:00+00:00,PT15M,Other,463.11,4634.16
2025-03-03T00:15:00+00:00,PT15M,Nuclear,3497.96,4634.16
2025-03-03T00:15:00+00:00,PT15M,Natural Gas,658.65,4634.16
2025-03-03T00:15:00+00:00,PT15M,Biofuels,0,4634.16
2025-03-03T00:00:00+00:00,PT15M,Wind Onshore,11.5,4641.86
2025-03-03T00:00:00+00:00,PT15M,Wind Offshore,0,4641.86
2025-03-03T00:00:00+00:00,PT15M,Water,3.74,4641.86
2025-03-03T00:00:00+00:00,PT15M,Solar,0,4641.86
2025-03-03T00:00:00+00:00,PT15M,Other Fuel,0,4641.86
2025-03-03T00:00:00+00:00,PT15M,Other,468.79,4641.86
2025-03-03T00:00:00+00:00,PT15M,Nuclear,3497.09,4641.86
2025-03-03T00:00:00+00:00,PT15M,Natural Gas,660.74,4641.86
2025-03-03T00:00:00+00:00,PT15M,Biofuels,0,4641.86
2025-03-02T23:45:00+00:00,PT15M,Wind Onshore,11.81,4630
2025-03-02T23:45:00+00:00,PT15M,Wind Offshore,0,4630
2025-03-02T23:45:00+00:00,PT15M,Water,3.71,4630
2025-03-02T23:45:00+00:00,PT15M,Solar,0,4630
2025-03-02T23:45:00+00:00,PT15M,Other Fuel,0,4630
2025-03-02T23:45:00+00:00,PT15M,Other,457.49,4630
2025-03-02T23:45:00+00:00,PT15M,Nuclear,3497.12,4630
2025-03-02T23:45:00+00:00,PT15M,Natural Gas,659.87,4630
2025-03-02T23:45:00+00:00,PT15M,Biofuels,0,4630
2025-03-02T23:30:00+00:00,PT15M,Wind Onshore,11.19,4640.91
2025-03-02T23:30:00+00:00,PT15M,Wind Offshore,0,4640.91
2025-03-02T23:30:00+00:00,PT15M,Water,3.73,4640.91
2025-03-02T23:30:00+00:00,PT15M,Solar,0,4640.91
2025-03-02T23:30:00+00:00,PT15M,Other Fuel,0,4640.91
2025-03-02T23:30:00+00:00,PT15M,Other,473.77,4640.91
2025-03-02T23:30:00+00:00,PT15M,Nuclear,3496.73,4640.91
2025-03-02T23:30:00+00:00,PT15M,Natural Gas,655.49,4640.91
2025-03-02T23:30:00+00:00,PT15M,Biofuels,0,4640.91
2025-03-02T23:15:00+00:00,PT15M,Wind Onshore,11.35,4684.93
2025-03-02T23:15:00+00:00,PT15M,Wind Offshore,0,4684.93
2025-03-02T23:15:00+00:00,PT15M,Water,3.71,4684.93
2025-03-02T23:15:00+00:00,PT15M,Solar,0,4684.93
2025-03-02T23:15:00+00:00,PT15M,Other Fuel,0,4684.93
2025-03-02T23:15:00+00:00,PT15M,Other,442.78,4684.93
2025-03-02T23:15:00+00:00,PT15M,Nuclear,3496.4,4684.93
2025-03-02T23:15:00+00:00,PT15M,Natural Gas,730.69,4684.93
2025-03-02T23:15:00+00:00,PT15M,Biofuels,0,4684.93
2025-03-02T23:00:00+00:00,PT15M,Wind Onshore,14.19,5040.28
